continent,location,date,population,total_cases,new_cases,total_deaths,new_deaths
Asia,Iran,2022-10-02,88550568,7549186.0,2513.0,144429.0,47.0
Asia,Iran,2022-10-09,88550568,7551357.0,2171.0,144478.0,49.0
Asia,Iran,2022-10-16,88550568,7554006.0,2649.0,144516.0,38.0
Asia,Iran,2022-10-23,88550568,7555903.0,1897.0,144543.0,27.0
Asia,Iran,2022-10-30,88550568,7557364.0,1461.0,144571.0,28.0
Asia,Iran,2022-11-06,88550568,7558078.0,714.0,144592.0,21.0
Asia,Iran,2022-11-13,88550568,7558893.0,815.0,144610.0,18.0
Asia,Iran,2022-11-20,88550568,7559258.0,365.0,144625.0,15.0
Asia,Iran,2022-11-27,88550568,7559526.0,268.0,144633.0,8.0
Asia,Iran,2022-12-04,88550568,7559799.0,273.0,144637.0,4.0
Asia,Iran,2022-12-11,88550568,7560105.0,306.0,144658.0,21.0
Asia,Iran,2022-12-18,88550568,7560389.0,284.0,144661.0,3.0
Asia,Iran,2022-12-25,88550568,7560731.0,342.0,144673.0,12.0
Asia,Iran,2023-01-01,88550568,7561140.0,409.0,144685.0,12.0
Asia,Iraq,2021-01-03,44496124,597033.0,6254.0,12829.0,62.0
Asia,Iraq,2021-01-10,44496124,602331.0,5298.0,12881.0,52.0
Asia,Iraq,2021-01-17,44496124,607587.0,5256.0,12935.0,54.0
Asia,Iraq,2021-01-24,44496124,612870.0,5283.0,12988.0,53.0
Asia,Iraq,2021-01-31,44496124,618922.0,6052.0,13041.0,53.0
Asia,Iraq,2021-02-07,44496124,627416.0,8494.0,13111.0,70.0
Asia,Iraq,2021-02-14,44496124,641628.0,14212.0,13164.0,53.0
Asia,Iraq,2021-02-21,44496124,664750.0,23122.0,13245.0,81.0
Asia,Iraq,2021-02-28,44496124,692241.0,27491.0,13383.0,138.0
Asia,Iraq,2021-03-07,44496124,723189.0,30948.0,13548.0,165.0
Asia,Iraq,2021-03-14,44496124,754318.0,31129.0,13719.0,171.0
Asia,Iraq,2021-03-21,44496124,789390.0,35072.0,13969.0,250.0
Asia,Iraq,2021-03-28,44496124,827157.0,37767.0,14177.0,208.0
Asia,Iraq,2021-04-04,44496124,868200.0,41043.0,14430.0,253.0
Asia,Iraq,2021-04-11,44496124,918155.0,49955.0,14678.0,248.0
Asia,Iraq,2021-04-18,44496124,970987.0,52832.0,14948.0,270.0
Asia,Iraq,2021-04-25,44496124,1025288.0,54301.0,15217.0,269.0
Asia,Iraq,2021-05-02,44496124,1070366.0,45078.0,15498.0,281.0
Asia,Iraq,2021-05-09,44496124,1108558.0,38192.0,15741.0,243.0
Asia,Iraq,2021-05-16,44496124,1136917.0,28359.0,15930.0,189.0
Asia,Iraq,2021-05-23,44496124,1164149.0,27232.0,16158.0,228.0
Asia,Iraq,2021-05-30,44496124,1193608.0,29459.0,16334.0,176.0
Asia,Iraq,2021-06-06,44496124,1221678.0,28070.0,16518.0,184.0
Asia,Iraq,2021-06-13,44496124,1250691.0,29013.0,16690.0,172.0
Asia,Iraq,2021-06-20,44496124,1283305.0,32614.0,16860.0,170.0
Asia,Iraq,2021-06-27,44496124,1321232.0,37927.0,17061.0,201.0
Asia,Iraq,2021-07-04,44496124,1365211.0,43979.0,17281.0,220.0
Asia,Iraq,2021-07-11,44496124,1421746.0,56535.0,17515.0,234.0
Asia,Iraq,2021-07-18,44496124,1483014.0,61268.0,17789.0,274.0
Asia,Iraq,2021-07-25,44496124,1543501.0,60487.0,18232.0,443.0
Asia,Iraq,2021-08-01,44496124,1626599.0,83098.0,18657.0,425.0
Asia,Iraq,2021-08-08,44496124,1704363.0,77764.0,19146.0,489.0
Asia,Iraq,2021-08-15,44496124,1768753.0,64390.0,19606.0,460.0
Asia,Iraq,2021-08-22,44496124,1819455.0,50702.0,20110.0,504.0
Asia,Iraq,2021-08-29,44496124,1868352.0,48897.0,20632.0,522.0
Asia,Iraq,2021-09-05,44496124,1912395.0,44043.0,21042.0,410.0
Asia,Iraq,2021-09-12,44496124,1947211.0,34816.0,21445.0,403.0
Asia,Iraq,2021-09-19,44496124,1972705.0,25494.0,21775.0,330.0
Asia,Iraq,2021-09-26,44496124,1991628.0,18923.0,22072.0,297.0
Asia,Iraq,2021-10-03,44496124,2007227.0,15599.0,22344.0,272.0
Asia,Iraq,2021-10-10,44496124,2022109.0,14882.0,22537.0,193.0
Asia,Iraq,2021-10-17,44496124,2033737.0,11628.0,22738.0,201.0
Asia,Iraq,2021-10-24,44496124,2045027.0,11290.0,22937.0,199.0
Asia,Iraq,2021-10-31,44496124,2054202.0,9175.0,23138.0,201.0
Asia,Iraq,2021-11-07,44496124,2061939.0,7737.0,23319.0,181.0
Asia,Iraq,2021-11-14,44496124,2068388.0,6449.0,23483.0,164.0
Asia,Iraq,2021-11-21,44496124,2073835.0,5447.0,23642.0,159.0
Asia,Iraq,2021-11-28,44496124,2079084.0,5249.0,23772.0,130.0
Asia,Iraq,2021-12-05,44496124,2083889.0,4805.0,23873.0,101.0
Asia,Iraq,2021-12-12,44496124,2087497.0,3608.0,23965.0,92.0
Asia,Iraq,2021-12-19,44496124,2090208.0,2711.0,24051.0,86.0
Asia,Iraq,2021-12-26,44496124,2092312.0,2104.0,24122.0,71.0
Asia,Iraq,2022-01-02,44496124,2093891.0,1579.0,24163.0,41.0
Asia,Iraq,2022-01-09,44496124,2096806.0,2915.0,24200.0,37.0
Asia,Iraq,2022-01-16,44496124,2110683.0,13877.0,24242.0,42.0
Asia,Iraq,2022-01-23,44496124,2149306.0,38623.0,24283.0,41.0
Asia,Iraq,2022-01-30,44496124,2197783.0,48477.0,24361.0,78.0
Asia,Iraq,2022-02-06,44496124,2244610.0,46827.0,24499.0,138.0
Asia,Iraq,2022-02-13,44496124,2273535.0,28925.0,24678.0,179.0
Asia,Iraq,2022-02-20,44496124,2290011.0,16476.0,24851.0,173.0
Asia,Iraq,2022-02-27,44496124,2300645.0,10634.0,24960.0,109.0
Asia,Iraq,2022-03-06,44496124,2307555.0,6910.0,25041.0,81.0
Asia,Iraq,2022-03-13,44496124,2312292.0,4737.0,25097.0,56.0
Asia,Iraq,2022-03-20,44496124,2315791.0,3499.0,25127.0,30.0
Asia,Iraq,2022-03-27,44496124,2317747.0,1956.0,25149.0,22.0
Asia,Iraq,2022-04-03,44496124,2320126.0,2379.0,25170.0,21.0
Asia,Iraq,2022-04-10,44496124,2321781.0,1655.0,25183.0,13.0
Asia,Iraq,2022-04-17,44496124,2323040.0,1259.0,25198.0,15.0
Asia,Iraq,2022-04-24,44496124,2324141.0,1101.0,25204.0,6.0
Asia,Iraq,2022-05-01,44496124,2325092.0,951.0,25211.0,7.0
Asia,Iraq,2022-05-08,44496124,2325522.0,430.0,25213.0,2.0
Asia,Iraq,2022-05-15,44496124,2326356.0,834.0,25216.0,3.0
Asia,Iraq,2022-05-29,44496124,2327837.0,645.0,25219.0,3.0
Asia,Iraq,2022-06-05,44496124,2328582.0,745.0,25220.0,1.0
Asia,Iraq,2022-06-12,44496124,2329662.0,1080.0,25222.0,2.0
Asia,Iraq,2022-06-19,44496124,2331872.0,2210.0,25228.0,6.0
Asia,Iraq,2022-06-26,44496124,2338109.0,6237.0,25229.0,1.0
Asia,Iraq,2022-07-03,44496124,2353900.0,15791.0,25243.0,14.0
Asia,Iraq,2022-07-10,44496124,2383094.0,29194.0,25253.0,10.0
Asia,Iraq,2022-07-17,44496124,2402311.0,19217.0,25267.0,14.0
Asia,Iraq,2022-07-24,44496124,2427884.0,25573.0,25286.0,19.0
Asia,Iraq,2022-07-31,44496124,2443772.0,15888.0,25313.0,27.0
Asia,Iraq,2022-08-07,44496124,2450637.0,6865.0,25325.0,12.0
Asia,Iraq,2022-08-14,44496124,2454213.0,3576.0,25338.0,13.0
Asia,Iraq,2022-08-21,44496124,2456555.0,2342.0,25343.0,5.0
Asia,Iraq,2022-08-28,44496124,2457871.0,1316.0,25346.0,3.0
Asia,Iraq,2022-09-04,44496124,2458509.0,638.0,25348.0,2.0
Asia,Iraq,2022-09-11,44496124,2458922.0,413.0,25351.0,3.0
Asia,Iraq,2022-09-18,44496124,2459178.0,256.0,25352.0,1.0
Asia,Iraq,2022-10-02,44496124,2460318.0,813.0,25356.0,4.0
Asia,Iraq,2022-10-16,44496124,2461049.0,205.0,25358.0,2.0
Asia,Iraq,2022-10-30,44496124,2461450.0,221.0,25360.0,2.0
Asia,Iraq,2022-11-06,44496124,2461807.0,357.0,25361.0,1.0
Asia,Iraq,2022-11-20,44496124,2462969.0,697.0,25362.0,1.0
Asia,Iraq,2022-11-27,44496124,2463667.0,698.0,25364.0,2.0
Asia,Iraq,2022-12-04,44496124,2464316.0,649.0,25365.0,1.0
Asia,Iraq,2022-12-11,44496124,2464771.0,455.0,25367.0,2.0
Asia,Iraq,2022-12-18,44496124,2465095.0,324.0,25373.0,6.0
Asia,Iraq,2022-12-25,44496124,2465373.0,278.0,25374.0,1.0
Asia,Iraq,2023-01-01,44496124,2465545.0,172.0,25375.0,1.0
Asia,Israel,2021-01-03,9449000,435748.0,36643.0,3433.0,191.0
Asia,Israel,2021-01-10,9449000,486497.0,50749.0,3677.0,244.0
Asia,Israel,2021-01-17,9449000,544753.0,58256.0,4018.0,341.0
Asia,Israel,2021-01-24,9449000,594626.0,49873.0,4384.0,366.0
Asia,Israel,2021-01-31,9449000,640442.0,45816.0,4765.0,381.0
Asia,Israel,2021-02-07,9449000,686613.0,46171.0,5113.0,348.0
Asia,Israel,2021-02-14,9449000,722568.0,35955.0,5361.0,248.0
Asia,Israel,2021-02-21,9449000,748394.0,25826.0,5566.0,205.0
Asia,Israel,2021-02-28,9449000,774219.0,25825.0,5743.0,177.0
Asia,Israel,2021-03-07,9449000,800371.0,26152.0,5875.0,132.0
Asia,Israel,2021-03-14,9449000,818260.0,17889.0,5990.0,115.0
Asia,Israel,2021-03-21,9449000,827631.0,9371.0,6091.0,101.0
Asia,Israel,2021-03-28,9449000,832174.0,4543.0,6168.0,77.0
Asia,Israel,2021-04-04,9449000,834534.0,2360.0,6249.0,81.0
Asia,Israel,2021-04-11,9449000,836218.0,1684.0,6308.0,59.0
Asia,Israel,2021-04-18,9449000,837270.0,1052.0,6351.0,43.0
Asia,Israel,2021-04-25,9449000,838254.0,984.0,6375.0,24.0
Asia,Israel,2021-05-02,9449000,838878.0,624.0,6391.0,16.0
Asia,Israel,2021-05-09,9449000,839282.0,404.0,6404.0,13.0
Asia,Israel,2021-05-16,9449000,839543.0,261.0,6412.0,8.0
Asia,Israel,2021-05-23,9449000,839752.0,209.0,6419.0,7.0
Asia,Israel,2021-05-30,9449000,839902.0,150.0,6425.0,6.0
Asia,Israel,2021-06-06,9449000,840017.0,115.0,6429.0,4.0
Asia,Israel,2021-06-13,9449000,840109.0,92.0,6432.0,3.0
Asia,Israel,2021-06-20,9449000,840293.0,184.0,6435.0,3.0
Asia,Israel,2021-06-27,9449000,841388.0,1095.0,6436.0,1.0
Asia,Israel,2021-07-11,9449000,846637.0,3244.0,6441.0,5.0
Asia,Israel,2021-07-18,9449000,851859.0,5222.0,6453.0,12.0
Asia,Israel,2021-07-25,9449000,860623.0,8764.0,6467.0,14.0
Asia,Israel,2021-08-01,9449000,875482.0,14859.0,6493.0,26.0
Asia,Israel,2021-08-08,9449000,898997.0,23515.0,6568.0,75.0
Asia,Israel,2021-08-15,9449000,937062.0,38065.0,6692.0,124.0
Asia,Israel,2021-08-22,9449000,988232.0,51170.0,6855.0,163.0
Asia,Israel,2021-08-29,9449000,1049362.0,61130.0,7048.0,193.0
Asia,Israel,2021-09-05,9449000,1115374.0,66012.0,7256.0,208.0
Asia,Israel,2021-09-12,9449000,1170439.0,55065.0,7427.0,171.0
Asia,Israel,2021-09-19,9449000,1224852.0,54413.0,7573.0,146.0
Asia,Israel,2021-09-26,9449000,1265181.0,40329.0,7716.0,143.0
Asia,Israel,2021-10-03,9449000,1290136.0,24955.0,7845.0,129.0
Asia,Israel,2021-10-10,9449000,1306281.0,16145.0,7946.0,101.0
Asia,Israel,2021-10-17,9449000,1317363.0,11082.0,8028.0,82.0
Asia,Israel,2021-10-24,9449000,1324585.0,7222.0,8073.0,45.0
Asia,Israel,2021-10-31,9449000,1329238.0,4653.0,8120.0,47.0
Asia,Israel,2021-11-07,9449000,1333013.0,3775.0,8142.0,22.0
Asia,Israel,2021-11-14,9449000,1336117.0,3104.0,8167.0,25.0
Asia,Israel,2021-11-21,9449000,1339308.0,3191.0,8189.0,22.0
Asia,Israel,2021-11-28,9449000,1342872.0,3564.0,8201.0,12.0
Asia,Israel,2021-12-05,9449000,1346508.0,3636.0,8216.0,15.0
Asia,Israel,2021-12-12,9449000,1350802.0,4294.0,8232.0,16.0
Asia,Israel,2021-12-19,9449000,1355689.0,4887.0,8245.0,13.0
Asia,Israel,2021-12-26,9449000,1364768.0,9079.0,8251.0,6.0
Asia,Israel,2022-01-02,9449000,1391659.0,26891.0,8262.0,11.0
Asia,Israel,2022-01-09,9449000,1504543.0,112884.0,8286.0,24.0
Asia,Israel,2022-01-16,9449000,1813518.0,308975.0,8360.0,74.0
Asia,Israel,2022-01-23,9449000,2308251.0,494733.0,8553.0,193.0
Asia,Israel,2022-01-30,9449000,2782661.0,474410.0,8889.0,336.0
Asia,Israel,2022-02-06,9449000,3165397.0,382736.0,9323.0,434.0
Asia,Israel,2022-02-13,9449000,3406475.0,241078.0,9762.0,439.0
Asia,Israel,2022-02-20,9449000,3542055.0,135580.0,10024.0,262.0
Asia,Israel,2022-02-27,9449000,3619925.0,77870.0,10216.0,192.0
Asia,Israel,2022-03-06,9449000,3672986.0,53061.0,10350.0,134.0
Asia,Israel,2022-03-13,9449000,3716744.0,43758.0,10421.0,71.0
Asia,Israel,2022-03-20,9449000,3764555.0,47811.0,10479.0,58.0
Asia,Israel,2022-03-27,9449000,3853521.0,88966.0,10529.0,50.0
Asia,Israel,2022-04-03,9449000,3939698.0,86177.0,10592.0,63.0
Asia,Israel,2022-04-10,9449000,3996994.0,57296.0,10652.0,60.0
Asia,Israel,2022-04-17,9449000,4031447.0,34453.0,10700.0,48.0
Asia,Israel,2022-04-24,9449000,4057341.0,25894.0,10746.0,46.0
Asia,Israel,2022-05-01,9449000,4078567.0,21226.0,10782.0,36.0
Asia,Israel,2022-05-08,9449000,4092986.0,14419.0,10812.0,30.0
Asia,Israel,2022-05-15,9449000,4108296.0,15310.0,10832.0,20.0
Asia,Israel,2022-05-22,9449000,4123093.0,14797.0,10855.0,23.0
Asia,Israel,2022-05-29,9449000,4136342.0,13249.0,10866.0,11.0
Asia,Israel,2022-06-05,9449000,4152820.0,16478.0,10880.0,14.0
Asia,Israel,2022-06-12,9449000,4182272.0,29452.0,10893.0,13.0
Asia,Israel,2022-06-19,9449000,4229720.0,47448.0,10911.0,18.0
Asia,Israel,2022-06-26,9449000,4297541.0,67821.0,10960.0,49.0
Asia,Israel,2022-07-03,9449000,4371810.0,74269.0,11049.0,89.0
Asia,Israel,2022-07-10,9449000,4445438.0,73628.0,11145.0,96.0
Asia,Israel,2022-07-17,9449000,4505643.0,60205.0,11248.0,103.0
Asia,Israel,2022-07-24,9449000,4549173.0,43530.0,11347.0,99.0
Asia,Israel,2022-07-31,9449000,4579879.0,30706.0,11429.0,82.0
Asia,Israel,2022-08-07,9449000,4600942.0,21063.0,11499.0,70.0
Asia,Israel,2022-08-14,9449000,4614110.0,13168.0,11551.0,52.0
Asia,Israel,2022-08-21,9449000,4623298.0,9188.0,11594.0,43.0
Asia,Israel,2022-08-28,9449000,4630220.0,6922.0,11635.0,41.0
Asia,Israel,2022-09-04,9449000,4636243.0,6023.0,11661.0,26.0
Asia,Israel,2022-09-11,9449000,4642337.0,6094.0,11677.0,16.0
Asia,Israel,2022-09-18,9449000,4649974.0,7637.0,11692.0,15.0
Asia,Israel,2022-09-25,9449000,4657558.0,7584.0,11701.0,9.0
Asia,Israel,2022-10-02,9449000,4663674.0,6116.0,11714.0,13.0
Asia,Israel,2022-10-09,9449000,4668611.0,4937.0,11731.0,17.0
Asia,Israel,2022-10-16,9449000,4672922.0,4311.0,11748.0,17.0
Asia,Israel,2022-10-23,9449000,4677527.0,4605.0,11766.0,18.0
Asia,Israel,2022-10-30,9449000,4683045.0,5518.0,11782.0,16.0
Asia,Israel,2022-11-06,9449000,4689378.0,6333.0,11797.0,15.0
Asia,Israel,2022-11-13,9449000,4696551.0,7173.0,11813.0,16.0
Asia,Israel,2022-11-20,9449000,4705376.0,8825.0,11836.0,23.0
Asia,Israel,2022-11-27,9449000,4715604.0,10228.0,11860.0,24.0
Asia,Israel,2022-12-04,9449000,4726835.0,11231.0,11899.0,39.0
Asia,Israel,2022-12-11,9449000,4737802.0,10967.0,11943.0,44.0
Asia,Israel,2022-12-18,9449000,4748123.0,10321.0,11985.0,42.0
Asia,Israel,2022-12-25,9449000,4756704.0,8581.0,12026.0,41.0
Asia,Israel,2023-01-01,9449000,4764078.0,7374.0,12067.0,41.0
Asia,Japan,2021-01-03,123951696,243847.0,26535.0,3548.0,335.0
Asia,Japan,2021-01-10,123951696,286752.0,42905.0,3996.0,448.0
Asia,Japan,2021-01-17,123951696,328294.0,41542.0,4446.0,450.0
Asia,Japan,2021-01-24,123951696,364813.0,36519.0,5019.0,573.0
Asia,Japan,2021-01-31,123951696,389518.0,24705.0,5654.0,635.0
Asia,Japan,2021-02-07,123951696,404990.0,15472.0,6338.0,684.0
Asia,Japan,2021-02-14,123951696,415782.0,10792.0,6912.0,574.0
Asia,Japan,2021-02-21,123951696,425597.0,9815.0,7417.0,505.0
Asia,Japan,2021-02-28,123951696,432773.0,7176.0,7860.0,443.0
Asia,Japan,2021-03-07,123951696,439992.0,7219.0,8227.0,367.0
Asia,Japan,2021-03-14,123951696,447906.0,7914.0,8560.0,333.0
Asia,Japan,2021-03-21,123951696,456781.0,8875.0,8812.0,252.0
Asia,Japan,2021-03-28,123951696,468614.0,11833.0,9031.0,219.0
Asia,Japan,2021-04-04,123951696,485325.0,16711.0,9221.0,190.0
Asia,Japan,2021-04-11,123951696,506286.0,20961.0,9382.0,161.0
Asia,Japan,2021-04-18,123951696,534052.0,27766.0,9622.0,240.0
Asia,Japan,2021-04-25,123951696,566863.0,32811.0,9913.0,291.0
Asia,Japan,2021-05-02,123951696,602862.0,35999.0,10361.0,448.0
Asia,Japan,2021-05-09,123951696,640044.0,37182.0,10876.0,515.0
Asia,Japan,2021-05-16,123951696,683175.0,43131.0,11508.0,632.0
Asia,Japan,2021-05-23,123951696,718864.0,35689.0,12312.0,804.0
Asia,Japan,2021-05-30,123951696,744487.0,25623.0,12967.0,655.0
Asia,Japan,2021-06-06,123951696,762401.0,17914.0,13574.0,607.0
Asia,Japan,2021-06-13,123951696,775231.0,12830.0,14071.0,497.0
Asia,Japan,2021-06-20,123951696,785287.0,10056.0,14423.0,352.0
Asia,Japan,2021-06-27,123951696,795756.0,10469.0,14669.0,246.0
Asia,Japan,2021-07-04,123951696,806834.0,11078.0,14848.0,179.0
Asia,Japan,2021-07-11,123951696,820715.0,13881.0,14955.0,107.0
Asia,Japan,2021-07-18,123951696,841537.0,20822.0,15048.0,93.0
Asia,Japan,2021-07-25,123951696,870445.0,28908.0,15129.0,81.0
Asia,Japan,2021-08-01,123951696,935886.0,65441.0,15197.0,68.0
Asia,Japan,2021-08-08,123951696,1031296.0,95410.0,15280.0,83.0
Asia,Japan,2021-08-15,123951696,1144546.0,113250.0,15408.0,128.0
Asia,Japan,2021-08-22,123951696,1300353.0,155807.0,15631.0,223.0
Asia,Japan,2021-08-29,123951696,1454364.0,154011.0,15946.0,315.0
Asia,Japan,2021-09-05,123951696,1571372.0,117008.0,16354.0,408.0
Asia,Japan,2021-09-12,123951696,1639545.0,68173.0,16797.0,443.0
Asia,Japan,2021-09-19,123951696,1676711.0,37166.0,17204.0,407.0
Asia,Japan,2021-09-26,123951696,1694675.0,17964.0,17482.0,278.0
Asia,Japan,2021-10-03,123951696,1705046.0,10371.0,17730.0,248.0
Asia,Japan,2021-10-10,123951696,1710973.0,5927.0,17941.0,211.0
Asia,Japan,2021-10-17,123951696,1714720.0,3747.0,18103.0,162.0
Asia,Japan,2021-10-24,123951696,1716938.0,2218.0,18199.0,96.0
Asia,Japan,2021-10-31,123951696,1722864.0,5926.0,18268.0,69.0
Asia,Japan,2021-11-07,123951696,1724200.0,1336.0,18310.0,42.0
Asia,Japan,2021-11-14,123951696,1725466.0,1266.0,18327.0,17.0
Asia,Japan,2021-11-21,123951696,1726474.0,1008.0,18347.0,20.0
Asia,Japan,2021-11-28,123951696,1727143.0,669.0,18358.0,11.0
Asia,Japan,2021-12-05,123951696,1727942.0,799.0,18364.0,6.0
Asia,Japan,2021-12-12,123951696,1728820.0,878.0,18373.0,9.0
Asia,Japan,2021-12-19,123951696,1729964.0,1144.0,18379.0,6.0
Asia,Japan,2021-12-26,123951696,1731789.0,1825.0,18387.0,8.0
Asia,Japan,2022-01-02,123951696,1734808.0,3019.0,18395.0,8.0
Asia,Japan,2022-01-09,123951696,1765604.0,30796.0,18403.0,8.0
Asia,Japan,2022-01-16,123951696,1879839.0,114235.0,18433.0,30.0
Asia,Japan,2022-01-23,123951696,2169653.0,289814.0,18506.0,73.0
Asia,Japan,2022-01-30,123951696,2669638.0,499985.0,18764.0,258.0
Asia,Japan,2022-02-06,123951696,3300589.0,630951.0,19324.0,560.0
Asia,Japan,2022-02-13,123951696,3912198.0,611609.0,20359.0,1035.0
Asia,Japan,2022-02-20,123951696,4484753.0,572555.0,21821.0,1462.0
Asia,Japan,2022-02-27,123951696,4954620.0,469867.0,23270.0,1449.0
Asia,Japan,2022-03-06,123951696,5393533.0,438913.0,24935.0,1665.0
Asia,Japan,2022-03-13,123951696,5772396.0,378863.0,26154.0,1219.0
Asia,Japan,2022-03-20,123951696,6104090.0,331694.0,27045.0,891.0
Asia,Japan,2022-03-27,123951696,6377719.0,273629.0,27767.0,722.0
Asia,Japan,2022-04-03,123951696,6702086.0,324367.0,28286.0,519.0
Asia,Japan,2022-04-10,123951696,7039563.0,337477.0,28684.0,398.0
Asia,Japan,2022-04-17,123951696,7374251.0,334688.0,29023.0,339.0
Asia,Japan,2022-04-24,123951696,7660012.0,285761.0,29308.0,285.0
Asia,Japan,2022-05-01,123951696,7901933.0,241921.0,29601.0,293.0
Asia,Japan,2022-05-08,123951696,8099533.0,197600.0,29813.0,212.0
Asia,Japan,2022-05-15,123951696,8373056.0,273523.0,30061.0,248.0
Asia,Japan,2022-05-22,123951696,8618683.0,245627.0,30307.0,246.0
Asia,Japan,2022-05-29,123951696,8811614.0,192931.0,30558.0,251.0
Asia,Japan,2022-06-05,123951696,8945784.0,134170.0,30773.0,215.0
Asia,Japan,2022-06-12,123951696,9051732.0,105948.0,30910.0,137.0
Asia,Japan,2022-06-19,123951696,9149733.0,98001.0,31045.0,135.0
Asia,Japan,2022-06-26,123951696,9253386.0,103653.0,31139.0,94.0
Asia,Japan,2022-07-03,123951696,9375972.0,122586.0,31332.0,193.0
Asia,Japan,2022-07-10,123951696,9645732.0,269760.0,31445.0,113.0
Asia,Japan,2022-07-17,123951696,10204843.0,559111.0,31610.0,165.0
Asia,Japan,2022-07-24,123951696,11173911.0,969068.0,31940.0,330.0
Asia,Japan,2022-07-31,123951696,12553010.0,1379099.0,32694.0,754.0
Asia,Japan,2022-08-07,123951696,14049978.0,1496968.0,33825.0,1131.0
Asia,Japan,2022-08-14,123951696,15445279.0,1395301.0,35371.0,1546.0
Asia,Japan,2022-08-21,123951696,16921653.0,1476374.0,37277.0,1906.0
Asia,Japan,2022-08-28,123951696,18180425.0,1258772.0,39253.0,1976.0
Asia,Japan,2022-09-04,123951696,19345212.0,1164787.0,41293.0,2040.0
Asia,Japan,2022-09-11,123951696,19882393.0,537181.0,42794.0,1501.0
Asia,Japan,2022-09-18,123951696,20488312.0,605919.0,43827.0,1033.0
Asia,Japan,2022-09-25,123951696,21023814.0,535502.0,44463.0,636.0
Asia,Japan,2022-10-02,123951696,21330772.0,306958.0,45018.0,555.0
Asia,Japan,2022-10-09,123951696,21539319.0,208547.0,45511.0,493.0
Asia,Japan,2022-10-16,123951696,21757595.0,218276.0,45890.0,379.0
Asia,Japan,2022-10-23,123951696,21991277.0,233682.0,46347.0,457.0
Asia,Japan,2022-10-30,123951696,22273251.0,281974.0,46711.0,364.0
Asia,Japan,2022-11-06,123951696,22674944.0,401693.0,47139.0,428.0
Asia,Japan,2022-11-13,123951696,23178710.0,503766.0,47715.0,576.0
Asia,Japan,2022-11-20,123951696,23771785.0,593075.0,48482.0,767.0
Asia,Japan,2022-11-27,123951696,24470557.0,698772.0,49434.0,952.0
Asia,Japan,2022-12-04,123951696,25220452.0,749895.0,50608.0,1174.0
Asia,Japan,2022-12-11,123951696,26069823.0,849371.0,52043.0,1435.0
Asia,Japan,2022-12-18,123951696,27116473.0,1046650.0,53730.0,1687.0
Asia,Japan,2022-12-25,123951696,28266405.0,1149932.0,55813.0,2083.0
Asia,Japan,2023-01-01,123951696,29212535.0,946130.0,57721.0,1908.0
Asia,Jordan,2021-01-03,11285875,296668.0,10312.0,3877.0,148.0
Asia,Jordan,2021-01-10,11285875,305959.0,9291.0,4009.0,132.0
Asia,Jordan,2021-01-17,11285875,313557.0,7598.0,4137.0,128.0
Asia,Jordan,2021-01-24,11285875,319519.0,5962.0,4217.0,80.0
Asia,Jordan,2021-01-31,11285875,325674.0,6155.0,4304.0,87.0
Asia,Jordan,2021-02-07,11285875,333855.0,8181.0,4369.0,65.0
Asia,Jordan,2021-02-14,11285875,344803.0,10948.0,4444.0,75.0
Asia,Jordan,2021-02-21,11285875,359811.0,15008.0,4543.0,99.0
Asia,Jordan,2021-02-28,11285875,386496.0,26685.0,4675.0,132.0
Asia,Jordan,2021-03-07,11285875,421415.0,34919.0,4900.0,225.0
Asia,Jordan,2021-03-14,11285875,469000.0,47585.0,5285.0,385.0
Asia,Jordan,2021-03-21,11285875,526666.0,57666.0,5788.0,503.0
Asia,Jordan,2021-03-28,11285875,582133.0,55467.0,6472.0,684.0
Asia,Jordan,2021-04-04,11285875,626875.0,44742.0,7130.0,658.0
Asia,Jordan,2021-04-11,11285875,662395.0,35520.0,7708.0,578.0
Asia,Jordan,2021-04-18,11285875,683466.0,21071.0,8178.0,470.0
Asia,Jordan,2021-04-25,11285875,700423.0,16957.0,8563.0,385.0
Asia,Jordan,2021-05-02,11285875,712077.0,11654.0,8871.0,308.0
Asia,Jordan,2021-05-09,11285875,719233.0,7156.0,9076.0,205.0
Asia,Jordan,2021-05-16,11285875,723345.0,4112.0,9243.0,167.0
Asia,Jordan,2021-05-23,11285875,729706.0,6361.0,9357.0,114.0
Asia,Jordan,2021-05-30,11285875,735139.0,5433.0,9443.0,86.0
Asia,Jordan,2021-06-06,11285875,739319.0,4180.0,9516.0,73.0
Asia,Jordan,2021-06-13,11285875,742831.0,3512.0,9582.0,66.0
Asia,Jordan,2021-06-20,11285875,745978.0,3147.0,9656.0,74.0
Asia,Jordan,2021-06-27,11285875,749319.0,3341.0,9718.0,62.0
Asia,Jordan,2021-07-04,11285875,752617.0,3298.0,9769.0,51.0
Asia,Jordan,2021-07-11,11285875,756354.0,3737.0,9826.0,57.0
Asia,Jordan,2021-07-18,11285875,760550.0,4196.0,9887.0,61.0
Asia,Jordan,2021-07-25,11285875,763922.0,3372.0,9948.0,61.0
Asia,Jordan,2021-08-01,11285875,770712.0,6790.0,10032.0,84.0
Asia,Jordan,2021-08-08,11285875,776178.0,5466.0,10116.0,84.0
